id,pincode,created_at,updated_at
903,5330,0000-00-00 00:00:00,0000-00-00 00:00:00
904,5320,0000-00-00 00:00:00,0000-00-00 00:00:00
905,5300,0000-00-00 00:00:00,0000-00-00 00:00:00
906,5301,0000-00-00 00:00:00,0000-00-00 00:00:00
907,5310,0000-00-00 00:00:00,0000-00-00 00:00:00
908,5311,0000-00-00 00:00:00,0000-00-00 00:00:00
909,5010,0000-00-00 00:00:00,0000-00-00 00:00:00
910,4050,0000-00-00 00:00:00,0000-00-00 00:00:00
911,5041,0000-00-00 00:00:00,0000-00-00 00:00:00
912,5020,0000-00-00 00:00:00,0000-00-00 00:00:00
913,5000,0000-00-00 00:00:00,0000-00-00 00:00:00
914,5030,0000-00-00 00:00:00,0000-00-00 00:00:00
915,5420,0000-00-00 00:00:00,0000-00-00 00:00:00
916,5431,0000-00-00 00:00:00,0000-00-00 00:00:00
917,5410,0000-00-00 00:00:00,0000-00-00 00:00:00
918,5441,0000-00-00 00:00:00,0000-00-00 00:00:00
919,5440,0000-00-00 00:00:00,0000-00-00 00:00:00
920,5450,0000-00-00 00:00:00,0000-00-00 00:00:00
921,5460,0000-00-00 00:00:00,0000-00-00 00:00:00
922,5470,0000-00-00 00:00:00,0000-00-00 00:00:00
923,5402,0000-00-00 00:00:00,0000-00-00 00:00:00
924,5403,0000-00-00 00:00:00,0000-00-00 00:00:00
925,5404,0000-00-00 00:00:00,0000-00-00 00:00:00
926,5405,0000-00-00 00:00:00,0000-00-00 00:00:00
927,5400,0000-00-00 00:00:00,0000-00-00 00:00:00
928,5401,0000-00-00 00:00:00,0000-00-00 00:00:00
929,5430,0000-00-00 00:00:00,0000-00-00 00:00:00
930,5140,0000-00-00 00:00:00,0000-00-00 00:00:00
931,5141,0000-00-00 00:00:00,0000-00-00 00:00:00
932,5130,0000-00-00 00:00:00,0000-00-00 00:00:00
933,5110,0000-00-00 00:00:00,0000-00-00 00:00:00
934,5470,0000-00-00 00:00:00,0000-00-00 00:00:00
935,5121,0000-00-00 00:00:00,0000-00-00 00:00:00
936,5120,0000-00-00 00:00:00,0000-00-00 00:00:00
937,5103,0000-00-00 00:00:00,0000-00-00 00:00:00
938,5102,0000-00-00 00:00:00,0000-00-00 00:00:00
939,5101,0000-00-00 00:00:00,0000-00-00 00:00:00
940,5100,0000-00-00 00:00:00,0000-00-00 00:00:00
941,5890,0000-00-00 00:00:00,0000-00-00 00:00:00
942,5892,0000-00-00 00:00:00,0000-00-00 00:00:00
943,5891,0000-00-00 00:00:00,0000-00-00 00:00:00
944,5801,0000-00-00 00:00:00,0000-00-00 00:00:00
945,5800,0000-00-00 00:00:00,0000-00-00 00:00:00
946,5850,0000-00-00 00:00:00,0000-00-00 00:00:00
947,5851,0000-00-00 00:00:00,0000-00-00 00:00:00
948,5880,0000-00-00 00:00:00,0000-00-00 00:00:00
949,5881,0000-00-00 00:00:00,0000-00-00 00:00:00
950,5820,0000-00-00 00:00:00,0000-00-00 00:00:00
951,5821,0000-00-00 00:00:00,0000-00-00 00:00:00
952,5870,0000-00-00 00:00:00,0000-00-00 00:00:00
953,5860,0000-00-00 00:00:00,0000-00-00 00:00:00
954,5831,0000-00-00 00:00:00,0000-00-00 00:00:00
955,5830,0000-00-00 00:00:00,0000-00-00 00:00:00
956,5841,0000-00-00 00:00:00,0000-00-00 00:00:00
957,5842,0000-00-00 00:00:00,0000-00-00 00:00:00
958,5840,0000-00-00 00:00:00,0000-00-00 00:00:00
959,5810,0000-00-00 00:00:00,0000-00-00 00:00:00
960,5826,0000-00-00 00:00:00,0000-00-00 00:00:00
961,6330,0000-00-00 00:00:00,0000-00-00 00:00:00
962,6303,0000-00-00 00:00:00,0000-00-00 00:00:00
963,6300,0000-00-00 00:00:00,0000-00-00 00:00:00
964,6301,0000-00-00 00:00:00,0000-00-00 00:00:00
965,6302,0000-00-00 00:00:00,0000-00-00 00:00:00
966,6311,0000-00-00 00:00:00,0000-00-00 00:00:00
967,6310,0000-00-00 00:00:00,0000-00-00 00:00:00
968,6321,0000-00-00 00:00:00,0000-00-00 00:00:00
969,6320,0000-00-00 00:00:00,0000-00-00 00:00:00
970,6341,0000-00-00 00:00:00,0000-00-00 00:00:00
971,6342,0000-00-00 00:00:00,0000-00-00 00:00:00
972,6340,0000-00-00 00:00:00,0000-00-00 00:00:00
973,5940,0000-00-00 00:00:00,0000-00-00 00:00:00
974,5941,0000-00-00 00:00:00,0000-00-00 00:00:00
975,5942,0000-00-00 00:00:00,0000-00-00 00:00:00
976,5900,0000-00-00 00:00:00,0000-00-00 00:00:00
977,5930,0000-00-00 00:00:00,0000-00-00 00:00:00
978,5920,0000-00-00 00:00:00,0000-00-00 00:00:00
979,5910,0000-00-00 00:00:00,0000-00-00 00:00:00
980,6596,0000-00-00 00:00:00,0000-00-00 00:00:00
981,6597,0000-00-00 00:00:00,0000-00-00 00:00:00
982,6570,0000-00-00 00:00:00,0000-00-00 00:00:00
983,6580,0000-00-00 00:00:00,0000-00-00 00:00:00
984,6530,0000-00-00 00:00:00,0000-00-00 00:00:00
985,6500,0000-00-00 00:00:00,0000-00-00 00:00:00
986,6520,0000-00-00 00:00:00,0000-00-00 00:00:00
987,6550,0000-00-00 00:00:00,0000-00-00 00:00:00
988,6552,0000-00-00 00:00:00,0000-00-00 00:00:00
989,6551,0000-00-00 00:00:00,0000-00-00 00:00:00
990,6540,0000-00-00 00:00:00,0000-00-00 00:00:00
991,6512,0000-00-00 00:00:00,0000-00-00 00:00:00
992,6511,0000-00-00 00:00:00,0000-00-00 00:00:00
993,6510,0000-00-00 00:00:00,0000-00-00 00:00:00
994,6591,0000-00-00 00:00:00,0000-00-00 00:00:00
995,6590,0000-00-00 00:00:00,0000-00-00 00:00:00
996,6561,0000-00-00 00:00:00,0000-00-00 00:00:00
997,6560,0000-00-00 00:00:00,0000-00-00 00:00:00
998,6422,0000-00-00 00:00:00,0000-00-00 00:00:00
999,6420,0000-00-00 00:00:00,0000-00-00 00:00:00
1000,6421,0000-00-00 00:00:00,0000-00-00 00:00:00
1001,6432,0000-00-00 00:00:00,0000-00-00 00:00:00
1002,6431,0000-00-00 00:00:00,0000-00-00 00:00:00
1003,6430,0000-00-00 00:00:00,0000-00-00 00:00:00
1004,6440,0000-00-00 00:00:00,0000-00-00 00:00:00
1005,6410,0000-00-00 00:00:00,0000-00-00 00:00:00
1006,6402,0000-00-00 00:00:00,0000-00-00 00:00:00
1007,6401,0000-00-00 00:00:00,0000-00-00 00:00:00
1008,6403,0000-00-00 00:00:00,0000-00-00 00:00:00
1009,6400,0000-00-00 00:00:00,0000-00-00 00:00:00
1010,6450,0000-00-00 00:00:00,0000-00-00 00:00:00
1011,6650,0000-00-00 00:00:00,0000-00-00 00:00:00
1012,6680,0000-00-00 00:00:00,0000-00-00 00:00:00
1013,6682,0000-00-00 00:00:00,0000-00-00 00:00:00
1014,6681,0000-00-00 00:00:00,0000-00-00 00:00:00
1015,6683,0000-00-00 00:00:00,0000-00-00 00:00:00
1016,6640,0000-00-00 00:00:00,0000-00-00 00:00:00
1017,6630,0000-00-00 00:00:00,0000-00-00 00:00:00
1018,6610,0000-00-00 00:00:00,0000-00-00 00:00:00
1019,6621,0000-00-00 00:00:00,0000-00-00 00:00:00
1020,6620,0000-00-00 00:00:00,0000-00-00 00:00:00
1021,6622,0000-00-00 00:00:00,0000-00-00 00:00:00
1022,6623,0000-00-00 00:00:00,0000-00-00 00:00:00
1023,6602,0000-00-00 00:00:00,0000-00-00 00:00:00
1024,6601,0000-00-00 00:00:00,0000-00-00 00:00:00
1025,6600,0000-00-00 00:00:00,0000-00-00 00:00:00
1026,6670,0000-00-00 00:00:00,0000-00-00 00:00:00
1027,6661,0000-00-00 00:00:00,0000-00-00 00:00:00
1028,6660,0000-00-00 00:00:00,0000-00-00 00:00:00
1029,6281,0000-00-00 00:00:00,0000-00-00 00:00:00
1030,6280,0000-00-00 00:00:00,0000-00-00 00:00:00
1031,6250,0000-00-00 00:00:00,0000-00-00 00:00:00
1032,6251,0000-00-00 00:00:00,0000-00-00 00:00:00
1033,6270,0000-00-00 00:00:00,0000-00-00 00:00:00
1034,6271,0000-00-00 00:00:00,0000-00-00 00:00:00
1035,6240,0000-00-00 00:00:00,0000-00-00 00:00:00
1036,6290,0000-00-00 00:00:00,0000-00-00 00:00:00
1037,6291,0000-00-00 00:00:00,0000-00-00 00:00:00
1038,6220,0000-00-00 00:00:00,0000-00-00 00:00:00
1039,6210,0000-00-00 00:00:00,0000-00-00 00:00:00
1040,6211,0000-00-00 00:00:00,0000-00-00 00:00:00
1041,6212,0000-00-00 00:00:00,0000-00-00 00:00:00
1042,6260,0000-00-00 00:00:00,0000-00-00 00:00:00
1043,6206,0000-00-00 00:00:00,0000-00-00 00:00:00
1044,6100,0000-00-00 00:00:00,0000-00-00 00:00:00
1045,6204,0000-00-00 00:00:00,0000-00-00 00:00:00
1046,6202,0000-00-00 00:00:00,0000-00-00 00:00:00
1047,6201,0000-00-00 00:00:00,0000-00-00 00:00:00
1048,6000,0000-00-00 00:00:00,0000-00-00 00:00:00
1049,6205,0000-00-00 00:00:00,0000-00-00 00:00:00
1050,6203,0000-00-00 00:00:00,0000-00-00 00:00:00
1051,6230,0000-00-00 00:00:00,0000-00-00 00:00:00
1052,6730,0000-00-00 00:00:00,0000-00-00 00:00:00
1053,6740,0000-00-00 00:00:00,0000-00-00 00:00:00
1054,6751,0000-00-00 00:00:00,0000-00-00 00:00:00
1055,6742,0000-00-00 00:00:00,0000-00-00 00:00:00
1056,6741,0000-00-00 00:00:00,0000-00-00 00:00:00
1057,6752,0000-00-00 00:00:00,0000-00-00 00:00:00
1058,6720,0000-00-00 00:00:00,0000-00-00 00:00:00
1059,6721,0000-00-00 00:00:00,0000-00-00 00:00:00
1060,6712,0000-00-00 00:00:00,0000-00-00 00:00:00
1061,6710,0000-00-00 00:00:00,0000-00-00 00:00:00
1062,6711,0000-00-00 00:00:00,0000-00-00 00:00:00
1063,6772,0000-00-00 00:00:00,0000-00-00 00:00:00
1064,6773,0000-00-00 00:00:00,0000-00-00 00:00:00
1065,6771,0000-00-00 00:00:00,0000-00-00 00:00:00
1066,6770,0000-00-00 00:00:00,0000-00-00 00:00:00
1067,6701,0000-00-00 00:00:00,0000-00-00 00:00:00
1068,6702,0000-00-00 00:00:00,0000-00-00 00:00:00
1069,6700,0000-00-00 00:00:00,0000-00-00 00:00:00
1070,6780,0000-00-00 00:00:00,0000-00-00 00:00:00
1071,6762,0000-00-00 00:00:00,0000-00-00 00:00:00
1072,6763,0000-00-00 00:00:00,0000-00-00 00:00:00
1073,6760,0000-00-00 00:00:00,0000-00-00 00:00:00
1074,6761,0000-00-00 00:00:00,0000-00-00 00:00:00
1075,8710,0000-00-00 00:00:00,0000-00-00 00:00:00
1076,8730,0000-00-00 00:00:00,0000-00-00 00:00:00
1077,8700,0000-00-00 00:00:00,0000-00-00 00:00:00
1078,8701,0000-00-00 00:00:00,0000-00-00 00:00:00
1079,8740,0000-00-00 00:00:00,0000-00-00 00:00:00
1080,8741,0000-00-00 00:00:00,0000-00-00 00:00:00
1081,8721,0000-00-00 00:00:00,0000-00-00 00:00:00
1082,8720,0000-00-00 00:00:00,0000-00-00 00:00:00
1083,8240,0000-00-00 00:00:00,0000-00-00 00:00:00
1084,8241,0000-00-00 00:00:00,0000-00-00 00:00:00
1085,8242,0000-00-00 00:00:00,0000-00-00 00:00:00
1086,8210,0000-00-00 00:00:00,0000-00-00 00:00:00
1087,8216,0000-00-00 00:00:00,0000-00-00 00:00:00
1088,8212,0000-00-00 00:00:00,0000-00-00 00:00:00
1089,8213,0000-00-00 00:00:00,0000-00-00 00:00:00
1090,8215,0000-00-00 00:00:00,0000-00-00 00:00:00
1091,8211,0000-00-00 00:00:00,0000-00-00 00:00:00
